Product_ID,Region,Category,Base_Cost,Brand_Strength_Score,Price_Tier,Max Allowed Mark up%,Recommended_selling_price,Mark up % Used,Warning,Target_revenue,Target_margin
12931,France,Home Care,9.34,4,Standard,25,11.675,25.0,OK,430000,0.29
12932,Germany,Personal Care,3.35,2,Value,15,3.8525,14.99999999999999,OK,460000,0.31
12933,UK,Home Care,4.15,10,Premium,50,6.225000000000001,50.0,OK,520000,0.32
12934,UK,Food & Refreshment,3.02,9,Premium,55,4.681,55.00000000000001,OK,520000,0.32
12935,UK,Home Care,14.39,7,Standard,25,17.9875,25.0,OK,520000,0.32
12936,UK,Home Care,12.89,1,Value,10,14.179,10.00000000000001,OK,520000,0.32
12937,Spain,Food & Refreshment,3.84,8,Premium,55,5.952,55.00000000000001,OK,410000,0.3
12938,UK,Personal Care,5.25,3,Value,15,6.0375,14.99999999999999,OK,520000,0.32
12939,UK,Home Care,3.54,4,Standard,25,4.425,25.0,OK,520000,0.32
12940,UK,Food & Refreshment,7.63,5,Standard,28,9.7664,28.0,OK,520000,0.32
12941,UK,Food & Refreshment,0.78,1,Value,12,0.8736000000000002,12.00000000000001,OK,520000,0.32
12942,Germany,Home Care,10.23,6,Standard,25,12.7875,25.0,OK,460000,0.31
12943,UK,Personal Care,8.09,10,Premium,60,12.944,60.00000000000001,OK,520000,0.32
12944,Germany,Home Care,13.53,6,Standard,25,16.9125,25.0,OK,460000,0.31
12945,Spain,Personal Care,2.88,2,Value,15,3.312,14.99999999999999,OK,410000,0.3
12946,France,Personal Care,12.16,10,Premium,60,19.456,60.00000000000003,OK,430000,0.29
12947,UK,Personal Care,11.98,6,Standard,30,15.574,30.0,OK,520000,0.32
12948,France,Personal Care,2.34,8,Premium,60,3.744,60.00000000000001,OK,430000,0.29
12949,France,Home Care,6.28,6,Standard,25,7.850000000000001,25.0,OK,430000,0.29
12950,Spain,Food & Refreshment,2.97,4,Standard,28,3.801600000000001,28.0,OK,410000,0.3
12951,France,Food & Refreshment,4.19,4,Standard,28,5.363200000000001,28.0,OK,430000,0.29
12952,Germany,Food & Refreshment,4.32,9,Premium,55,6.696000000000001,55.00000000000001,OK,460000,0.31
12953,France,Food & Refreshment,8.57,6,Standard,28,10.9696,28.0,OK,430000,0.29
12954,France,Food & Refreshment,6.47,8,Premium,55,10.0285,55.00000000000001,OK,430000,0.29
12955,France,Food & Refreshment,14.24,8,Premium,55,22.072,55.00000000000003,OK,430000,0.29
12956,UK,Home Care,2.33,7,Standard,25,2.9125,25.0,OK,520000,0.32
12957,UK,Personal Care,14.62,3,Value,15,16.813,14.99999999999999,OK,520000,0.32
12958,Germany,Food & Refreshment,3.84,10,Premium,55,5.952,55.00000000000001,OK,460000,0.31
12959,Germany,Home Care,11.71,1,Value,10,12.881,10.00000000000001,OK,460000,0.31
12960,UK,Food & Refreshment,5.42,5,Standard,28,6.9376,28.0,OK,520000,0.32
12961,Germany,Food & Refreshment,2.57,10,Premium,55,3.9835,55.00000000000001,OK,460000,0.31
12962,UK,Personal Care,12.94,10,Premium,60,20.704,60.00000000000001,OK,520000,0.32
12963,Spain,Personal Care,4.98,2,Value,15,5.727,14.99999999999999,OK,410000,0.3
12964,France,Personal Care,10.05,10,Premium,60,16.08,60.00000000000001,OK,430000,0.29
12965,France,Food & Refreshment,8.71,2,Value,12,9.755200000000002,12.00000000000001,OK,430000,0.29
12966,Germany,Food & Refreshment,7.34,7,Standard,28,9.3952,28.00000000000002,OK,460000,0.31
12967,UK,Food & Refreshment,7.69,3,Value,12,8.612800000000002,12.00000000000001,OK,520000,0.32
12968,UK,Personal Care,11.12,8,Premium,60,17.792,59.99999999999999,OK,520000,0.32
12969,Germany,Home Care,1.77,9,Premium,50,2.655,50.00000000000002,OK,460000,0.31
12970,UK,Food & Refreshment,10.19,8,Premium,55,15.7945,55.00000000000001,OK,520000,0.32
12971,Spain,Food & Refreshment,13.49,6,Standard,28,17.2672,27.99999999999998,OK,410000,0.3
12972,France,Food & Refreshment,1.34,5,Standard,28,1.7152,28.0,OK,430000,0.29
12973,Germany,Home Care,2.54,3,Value,10,2.794,10.00000000000001,OK,460000,0.31
12974,Germany,Food & Refreshment,10.89,3,Value,12,12.1968,12.00000000000001,OK,460000,0.31
12975,UK,Home Care,6.84,7,Standard,25,8.55,25.00000000000002,OK,520000,0.32
12976,Germany,Food & Refreshment,6.35,5,Standard,28,8.128,28.0,OK,460000,0.31
12977,Spain,Home Care,2.49,6,Standard,25,3.1125,25.0,OK,410000,0.3
12978,UK,Food & Refreshment,7.85,6,Standard,28,10.048,28.0,OK,520000,0.32
12979,UK,Personal Care,2.33,9,Premium,60,3.728,60.00000000000001,OK,520000,0.32
12980,UK,Personal Care,7.41,1,Value,15,8.5215,14.99999999999999,OK,520000,0.32
12981,UK,Personal Care,11.57,8,Premium,60,18.512,60.00000000000001,OK,520000,0.32
12982,Spain,Personal Care,4.24,10,Premium,60,6.784000000000001,60.00000000000001,OK,410000,0.3
12983,UK,Food & Refreshment,7.47,5,Standard,28,9.5616,28.0,OK,520000,0.32
12984,Germany,Personal Care,14.88,6,Standard,30,19.344,30.0,OK,460000,0.31
12985,Spain,Home Care,10.46,6,Standard,25,13.075,25.0,OK,410000,0.3
12986,France,Personal Care,12.7,1,Value,15,14.605,14.99999999999999,OK,430000,0.29
12987,France,Personal Care,6.52,3,Value,15,7.497999999999999,14.99999999999999,OK,430000,0.29
12988,Germany,Personal Care,11.63,6,Standard,30,15.119,30.0,OK,460000,0.31
12989,Germany,Food & Refreshment,1.09,9,Premium,55,1.6895,55.00000000000001,OK,460000,0.31
12990,Spain,Personal Care,2.28,6,Standard,30,2.964,30.0,OK,410000,0.3
12991,France,Home Care,3.44,6,Standard,25,4.3,25.0,OK,430000,0.29
12992,France,Personal Care,6.33,1,Value,15,7.2795,14.99999999999999,OK,430000,0.29
12993,France,Personal Care,12.76,9,Premium,60,20.416,60.00000000000001,OK,430000,0.29
12994,France,Personal Care,5.52,4,Standard,30,7.175999999999999,30.0,OK,430000,0.29
12995,France,Home Care,9.99,2,Value,10,10.989,10.00000000000001,OK,430000,0.29
12996,UK,Personal Care,10.79,1,Value,15,12.4085,14.99999999999999,OK,520000,0.32
12997,Germany,Home Care,9.0,3,Value,10,9.9,10.00000000000001,OK,460000,0.31
12998,UK,Home Care,5.68,3,Value,10,6.248,10.00000000000001,OK,520000,0.32
12999,France,Personal Care,8.87,5,Standard,30,11.531,30.0,OK,430000,0.29
13000,Spain,Home Care,5.46,1,Value,10,6.006,10.00000000000001,OK,410000,0.3
13001,Spain,Food & Refreshment,1.72,7,Standard,28,2.2016,28.0,OK,410000,0.3
13002,France,Personal Care,14.9,1,Value,15,17.135,14.99999999999999,OK,430000,0.29
13003,France,Personal Care,2.34,4,Standard,30,3.042,30.0,OK,430000,0.29
13004,Spain,Home Care,1.55,6,Standard,25,1.9375,25.0,OK,410000,0.3
13005,UK,Home Care,13.24,1,Value,10,14.564,10.00000000000001,OK,520000,0.32
13006,UK,Personal Care,4.88,7,Standard,30,6.344,30.0,OK,520000,0.32
13007,France,Food & Refreshment,9.93,10,Premium,55,15.3915,55.00000000000001,OK,430000,0.29
13008,UK,Home Care,5.27,7,Standard,25,6.587499999999999,25.0,OK,520000,0.32
13009,Spain,Home Care,6.18,3,Value,10,6.798,10.00000000000001,OK,410000,0.3
13010,UK,Food & Refreshment,4.3,4,Standard,28,5.504,28.0,OK,520000,0.32
13011,France,Food & Refreshment,5.47,6,Standard,28,7.0016,28.0,OK,430000,0.29
13012,Spain,Personal Care,6.46,7,Standard,30,8.398,30.0,OK,410000,0.3
13013,UK,Food & Refreshment,10.95,4,Standard,28,14.016,28.0,OK,520000,0.32
13014,Germany,Personal Care,7.92,10,Premium,60,12.672,60.00000000000001,OK,460000,0.31
13015,Spain,Food & Refreshment,14.18,9,Premium,55,21.979,55.00000000000001,OK,410000,0.3
13016,Spain,Home Care,1.11,9,Premium,50,1.665,50.0,OK,410000,0.3
13017,Germany,Personal Care,7.79,9,Premium,60,12.464,60.00000000000001,OK,460000,0.31
13018,Germany,Personal Care,8.97,10,Premium,60,14.352,60.00000000000001,OK,460000,0.31
13019,Spain,Personal Care,13.84,6,Standard,30,17.992,30.0,OK,410000,0.3
13020,Germany,Food & Refreshment,1.21,2,Value,12,1.3552,12.00000000000001,OK,460000,0.31
13021,France,Home Care,8.82,2,Value,10,9.702000000000002,10.00000000000001,OK,430000,0.29
13022,France,Personal Care,12.88,4,Standard,30,16.744,30.00000000000003,OK,430000,0.29
13023,France,Personal Care,4.01,9,Premium,60,6.416,60.00000000000001,OK,430000,0.29
13024,Spain,Personal Care,13.21,3,Value,15,15.1915,14.99999999999999,OK,410000,0.3
13025,Germany,Personal Care,0.78,6,Standard,30,1.014,30.0,OK,460000,0.31
13026,Germany,Home Care,11.12,2,Value,10,12.232,10.00000000000001,OK,460000,0.31
13027,UK,Food & Refreshment,14.03,1,Value,12,15.7136,12.00000000000001,OK,520000,0.32
13028,UK,Home Care,10.03,5,Standard,25,12.5375,25.0,OK,520000,0.32
13029,Germany,Personal Care,6.87,8,Premium,60,10.992,60.00000000000001,OK,460000,0.31
13030,Germany,Home Care,1.15,10,Premium,50,1.725,50.0,OK,460000,0.31
13031,Germany,Personal Care,13.84,10,Premium,60,22.144,60.00000000000001,OK,460000,0.31
13032,Spain,Food & Refreshment,7.32,2,Value,12,8.198400000000001,12.00000000000001,OK,410000,0.3
13033,Germany,Food & Refreshment,0.92,10,Premium,55,1.426,55.00000000000001,OK,460000,0.31
13034,UK,Food & Refreshment,10.5,9,Premium,55,16.275,55.00000000000003,OK,520000,0.32
13035,Spain,Personal Care,7.49,8,Premium,60,11.984,60.00000000000001,OK,410000,0.3
13036,Germany,Home Care,2.3,3,Value,10,2.53,10.00000000000001,OK,460000,0.31
13037,UK,Food & Refreshment,3.61,1,Value,12,4.043200000000001,12.00000000000001,OK,520000,0.32
13038,Spain,Personal Care,1.44,4,Standard,30,1.872,30.0,OK,410000,0.3
13039,Germany,Personal Care,8.83,8,Premium,60,14.128,60.00000000000001,OK,460000,0.31
13040,Germany,Home Care,9.52,3,Value,10,10.472,10.00000000000001,OK,460000,0.31
13041,Germany,Food & Refreshment,7.83,10,Premium,55,12.1365,55.00000000000001,OK,460000,0.31
13042,Spain,Personal Care,12.35,2,Value,15,14.2025,14.99999999999999,OK,410000,0.3
13043,UK,Home Care,12.98,7,Standard,25,16.225,25.0,OK,520000,0.32
13044,UK,Food & Refreshment,9.43,4,Standard,28,12.0704,28.0,OK,520000,0.32
13045,France,Home Care,0.68,6,Standard,25,0.8500000000000001,25.0,OK,430000,0.29
13046,Germany,Home Care,10.58,5,Standard,25,13.225,25.0,OK,460000,0.31
13047,France,Personal Care,6.56,2,Value,15,7.543999999999999,14.99999999999999,OK,430000,0.29
13048,France,Personal Care,8.7,10,Premium,60,13.92,60.00000000000001,OK,430000,0.29
13049,UK,Personal Care,9.91,2,Value,15,11.3965,14.99999999999999,OK,520000,0.32
13050,Spain,Home Care,5.58,9,Premium,50,8.370000000000001,50.00000000000002,OK,410000,0.3
13051,Spain,Personal Care,13.8,10,Premium,60,22.08,60.00000000000001,OK,410000,0.3
13052,UK,Home Care,2.44,2,Value,10,2.684,10.00000000000001,OK,520000,0.32
13053,Spain,Home Care,10.24,8,Premium,50,15.36,50.0,OK,410000,0.3
13054,France,Personal Care,0.56,8,Premium,60,0.8960000000000001,60.00000000000001,OK,430000,0.29
13055,Germany,Food & Refreshment,13.91,1,Value,12,15.5792,12.00000000000001,OK,460000,0.31
13056,UK,Food & Refreshment,2.13,1,Value,12,2.3856,12.00000000000001,OK,520000,0.32
13057,Germany,Food & Refreshment,1.88,4,Standard,28,2.4064,28.0,OK,460000,0.31
13058,Spain,Home Care,5.33,2,Value,10,5.863,10.00000000000001,OK,410000,0.3
13059,Germany,Home Care,5.92,1,Value,10,6.512,10.00000000000001,OK,460000,0.31
13060,Spain,Home Care,3.61,9,Premium,50,5.415,50.0,OK,410000,0.3
13061,Spain,Personal Care,8.98,3,Value,15,10.327,14.99999999999999,OK,410000,0.3
13062,France,Home Care,6.92,1,Value,10,7.612,10.00000000000001,OK,430000,0.29
13063,Spain,Personal Care,1.0,2,Value,15,1.15,14.99999999999999,OK,410000,0.3
13064,France,Personal Care,5.13,8,Premium,60,8.208,60.00000000000001,OK,430000,0.29
13065,France,Food & Refreshment,12.25,5,Standard,28,15.68,28.0,OK,430000,0.29
13066,France,Food & Refreshment,10.5,7,Standard,28,13.44,28.0,OK,430000,0.29
13067,UK,Food & Refreshment,11.01,6,Standard,28,14.0928,28.0,OK,520000,0.32
13068,UK,Personal Care,10.62,1,Value,15,12.213,14.99999999999999,OK,520000,0.32
13069,Spain,Personal Care,5.01,6,Standard,30,6.513,30.0,OK,410000,0.3
13070,France,Personal Care,1.95,7,Standard,30,2.535,30.0,OK,430000,0.29
13071,UK,Home Care,4.45,4,Standard,25,5.5625,25.0,OK,520000,0.32
13072,France,Personal Care,12.56,8,Premium,60,20.096,60.00000000000003,OK,430000,0.29
13073,Germany,Food & Refreshment,14.72,8,Premium,55,22.816,55.00000000000001,OK,460000,0.31
13074,Germany,Food & Refreshment,7.66,7,Standard,28,9.8048,28.0,OK,460000,0.31
13075,Germany,Personal Care,0.64,2,Value,15,0.736,14.99999999999999,OK,460000,0.31
13076,Spain,Personal Care,2.53,6,Standard,30,3.289,30.0,OK,410000,0.3
13077,France,Food & Refreshment,5.17,6,Standard,28,6.6176,28.0,OK,430000,0.29
13078,Germany,Personal Care,8.89,7,Standard,30,11.557,30.0,OK,460000,0.31
13079,UK,Food & Refreshment,1.59,6,Standard,28,2.0352,28.0,OK,520000,0.32
13080,Germany,Home Care,14.18,2,Value,10,15.598,10.00000000000001,OK,460000,0.31
13081,Germany,Food & Refreshment,5.79,8,Premium,55,8.9745,55.00000000000001,OK,460000,0.31
13082,Germany,Home Care,13.73,4,Standard,25,17.1625,25.0,OK,460000,0.31
13083,Spain,Personal Care,11.82,9,Premium,60,18.912,60.00000000000001,OK,410000,0.3
13084,UK,Personal Care,11.45,8,Premium,60,18.32,60.00000000000001,OK,520000,0.32
13085,France,Home Care,9.3,3,Value,10,10.23,10.00000000000001,OK,430000,0.29
13086,UK,Personal Care,9.59,3,Value,15,11.0285,14.99999999999999,OK,520000,0.32
13087,France,Home Care,9.75,8,Premium,50,14.625,50.0,OK,430000,0.29
13088,Spain,Personal Care,9.62,2,Value,15,11.063,14.99999999999999,OK,410000,0.3
13089,Spain,Food & Refreshment,8.53,9,Premium,55,13.2215,55.00000000000001,OK,410000,0.3
13090,Spain,Personal Care,14.8,4,Standard,30,19.24,30.0,OK,410000,0.3
13091,Spain,Food & Refreshment,11.12,6,Standard,28,14.2336,28.0,OK,410000,0.3
13092,France,Food & Refreshment,11.77,3,Value,12,13.1824,12.00000000000001,OK,430000,0.29
13093,Germany,Home Care,13.15,3,Value,10,14.465,10.00000000000001,OK,460000,0.31
13094,France,Personal Care,3.63,3,Value,15,4.174499999999999,14.99999999999999,OK,430000,0.29
13095,UK,Home Care,1.72,10,Premium,50,2.58,50.0,OK,520000,0.32
13096,Spain,Personal Care,7.5,2,Value,15,8.625,14.99999999999999,OK,410000,0.3
13097,Spain,Food & Refreshment,7.95,8,Premium,55,12.3225,55.00000000000001,OK,410000,0.3
13098,UK,Food & Refreshment,12.52,9,Premium,55,19.406,55.00000000000001,OK,520000,0.32
13099,France,Personal Care,6.93,8,Premium,60,11.088,60.00000000000003,OK,430000,0.29
13100,Germany,Personal Care,8.78,10,Premium,60,14.048,60.00000000000001,OK,460000,0.31
13101,Germany,Home Care,8.14,3,Value,10,8.954,10.00000000000001,OK,460000,0.31
13102,UK,Personal Care,1.05,7,Standard,30,1.365,30.0,OK,520000,0.32
13103,Germany,Personal Care,9.42,10,Premium,60,15.072,60.00000000000001,OK,460000,0.31
13104,France,Personal Care,12.51,2,Value,15,14.3865,14.99999999999999,OK,430000,0.29
13105,France,Home Care,2.78,4,Standard,25,3.475,25.0,OK,430000,0.29
13106,UK,Personal Care,9.12,6,Standard,30,11.856,30.0,OK,520000,0.32
13107,France,Food & Refreshment,9.11,5,Standard,28,11.6608,28.0,OK,430000,0.29
13108,Spain,Home Care,2.88,9,Premium,50,4.32,50.00000000000002,OK,410000,0.3
13109,UK,Home Care,2.29,10,Premium,50,3.435,50.0,OK,520000,0.32
13110,France,Food & Refreshment,14.71,4,Standard,28,18.8288,28.0,OK,430000,0.29
13111,UK,Food & Refreshment,6.21,5,Standard,28,7.9488,28.0,OK,520000,0.32
13112,Germany,Food & Refreshment,3.8,4,Standard,28,4.864,28.0,OK,460000,0.31
13113,France,Personal Care,2.98,8,Premium,60,4.768,59.99999999999999,OK,430000,0.29
13114,Spain,Food & Refreshment,10.18,8,Premium,55,15.779,55.00000000000001,OK,410000,0.3
13115,France,Personal Care,9.34,3,Value,15,10.741,14.99999999999999,OK,430000,0.29
13116,UK,Home Care,9.83,1,Value,10,10.813,10.00000000000001,OK,520000,0.32
13117,UK,Home Care,1.78,6,Standard,25,2.225,25.0,OK,520000,0.32
13118,France,Food & Refreshment,13.46,2,Value,12,15.0752,12.00000000000001,OK,430000,0.29
13119,Spain,Personal Care,6.14,2,Value,15,7.060999999999999,14.99999999999999,OK,410000,0.3
13120,Spain,Food & Refreshment,5.04,3,Value,12,5.644800000000001,12.00000000000001,OK,410000,0.3
13121,Spain,Food & Refreshment,7.2,8,Premium,55,11.16,55.00000000000001,OK,410000,0.3
13122,UK,Personal Care,6.16,3,Value,15,7.084,14.99999999999999,OK,520000,0.32
13123,France,Food & Refreshment,13.02,7,Standard,28,16.6656,28.00000000000002,OK,430000,0.29
13124,Germany,Home Care,13.97,10,Premium,50,20.955,50.0,OK,460000,0.31
13125,UK,Food & Refreshment,4.9,10,Premium,55,7.595000000000001,55.00000000000001,OK,520000,0.32
13126,Spain,Personal Care,13.03,9,Premium,60,20.848,60.00000000000001,OK,410000,0.3
13127,France,Personal Care,11.83,8,Premium,60,18.928,60.00000000000001,OK,430000,0.29
13128,Spain,Home Care,14.0,1,Value,10,15.4,10.00000000000001,OK,410000,0.3
13129,Germany,Personal Care,4.06,7,Standard,30,5.278,30.0,OK,460000,0.31
13130,Spain,Personal Care,8.87,7,Standard,30,11.531,30.0,OK,410000,0.3
13131,Spain,Home Care,4.48,8,Premium,50,6.720000000000001,50.0,OK,410000,0.3
13132,Germany,Food & Refreshment,12.45,10,Premium,55,19.2975,55.00000000000001,OK,460000,0.31
13133,France,Home Care,0.58,5,Standard,25,0.725,25.0,OK,430000,0.29
13134,UK,Food & Refreshment,8.69,10,Premium,55,13.4695,55.00000000000001,OK,520000,0.32
13135,France,Home Care,5.42,9,Premium,50,8.129999999999999,49.99999999999998,OK,430000,0.29
13136,Germany,Food & Refreshment,5.18,9,Premium,55,8.029,55.00000000000001,OK,460000,0.31
13137,Spain,Home Care,9.85,8,Premium,50,14.775,50.0,OK,410000,0.3
13138,France,Food & Refreshment,12.85,6,Standard,28,16.448,28.0,OK,430000,0.29
13139,UK,Home Care,9.33,6,Standard,25,11.6625,25.0,OK,520000,0.32
13140,Germany,Food & Refreshment,12.87,1,Value,12,14.4144,12.00000000000001,OK,460000,0.31
13141,France,Home Care,4.34,6,Standard,25,5.425,25.0,OK,430000,0.29
13142,UK,Personal Care,8.03,4,Standard,30,10.439,30.0,OK,520000,0.32
13143,Germany,Food & Refreshment,7.03,4,Standard,28,8.9984,28.0,OK,460000,0.31
13144,UK,Home Care,0.67,2,Value,10,0.7370000000000001,10.00000000000001,OK,520000,0.32
13145,Germany,Food & Refreshment,8.57,4,Standard,28,10.9696,28.0,OK,460000,0.31
13146,Spain,Food & Refreshment,10.09,5,Standard,28,12.9152,28.0,OK,410000,0.3
13147,France,Home Care,9.08,5,Standard,25,11.35,25.0,OK,430000,0.29
13148,UK,Food & Refreshment,11.18,5,Standard,28,14.3104,28.0,OK,520000,0.32
13149,Germany,Home Care,8.78,4,Standard,25,10.975,25.0,OK,460000,0.31
13150,UK,Personal Care,1.47,1,Value,15,1.6905,14.99999999999999,OK,520000,0.32
13151,UK,Food & Refreshment,2.19,10,Premium,55,3.3945,55.00000000000001,OK,520000,0.32
13152,France,Personal Care,9.15,8,Premium,60,14.64,60.00000000000001,OK,430000,0.29
13153,Spain,Food & Refreshment,4.49,3,Value,12,5.0288,12.00000000000001,OK,410000,0.3
13154,UK,Food & Refreshment,1.65,2,Value,12,1.848,12.00000000000001,OK,520000,0.32
13155,Germany,Food & Refreshment,6.73,9,Premium,55,10.4315,55.00000000000001,OK,460000,0.31
13156,Germany,Home Care,8.54,7,Standard,25,10.675,25.0,OK,460000,0.31
13157,Spain,Personal Care,5.27,9,Premium,60,8.432,60.00000000000003,OK,410000,0.3
13158,Germany,Food & Refreshment,10.95,2,Value,12,12.264,12.00000000000001,OK,460000,0.31
13159,Spain,Home Care,9.83,9,Premium,50,14.745,50.0,OK,410000,0.3
13160,Germany,Food & Refreshment,5.33,10,Premium,55,8.2615,55.00000000000001,OK,460000,0.31
13161,France,Home Care,11.45,9,Premium,50,17.175,49.99999999999998,OK,430000,0.29
13162,UK,Food & Refreshment,9.91,9,Premium,55,15.3605,55.00000000000001,OK,520000,0.32
13163,France,Personal Care,9.74,10,Premium,60,15.584,60.00000000000001,OK,430000,0.29
13164,UK,Personal Care,8.52,10,Premium,60,13.632,60.00000000000001,OK,520000,0.32
13165,UK,Food & Refreshment,0.67,4,Standard,28,0.8576,28.0,OK,520000,0.32
13166,UK,Home Care,10.6,10,Premium,50,15.9,50.0,OK,520000,0.32
13167,France,Food & Refreshment,5.95,3,Value,12,6.664000000000001,12.00000000000001,OK,430000,0.29
13168,UK,Home Care,14.17,6,Standard,25,17.7125,25.0,OK,520000,0.32
13169,France,Food & Refreshment,12.36,3,Value,12,13.8432,12.00000000000001,OK,430000,0.29
13170,Spain,Home Care,9.02,9,Premium,50,13.53,50.0,OK,410000,0.3
13171,Germany,Personal Care,4.16,3,Value,15,4.784,14.99999999999999,OK,460000,0.31
13172,Germany,Food & Refreshment,3.45,2,Value,12,3.864000000000001,12.00000000000001,OK,460000,0.31
13173,UK,Personal Care,5.44,8,Premium,60,8.704,60.00000000000001,OK,520000,0.32
13174,France,Personal Care,7.41,6,Standard,30,9.633000000000001,30.0,OK,430000,0.29
13175,Germany,Food & Refreshment,4.79,8,Premium,55,7.4245,55.00000000000001,OK,460000,0.31
13176,France,Food & Refreshment,7.97,7,Standard,28,10.2016,28.0,OK,430000,0.29
13177,France,Home Care,2.9,3,Value,10,3.19,10.00000000000001,OK,430000,0.29
13178,UK,Home Care,14.68,8,Premium,50,22.02,50.0,OK,520000,0.32
13179,Germany,Personal Care,2.06,10,Premium,60,3.296,60.00000000000001,OK,460000,0.31
13180,UK,Home Care,14.01,1,Value,10,15.411,10.00000000000001,OK,520000,0.32
13181,UK,Home Care,13.75,1,Value,10,15.125,10.00000000000001,OK,520000,0.32
13182,Germany,Food & Refreshment,8.12,10,Premium,55,12.586,55.00000000000001,OK,460000,0.31
13183,Germany,Home Care,11.01,8,Premium,50,16.515,50.0,OK,460000,0.31
13184,Spain,Personal Care,6.82,9,Premium,60,10.912,60.00000000000001,OK,410000,0.3
13185,Spain,Home Care,9.64,10,Premium,50,14.46,50.0,OK,410000,0.3
13186,France,Personal Care,5.44,6,Standard,30,7.072000000000001,30.0,OK,430000,0.29
13187,Germany,Food & Refreshment,4.87,5,Standard,28,6.2336,28.0,OK,460000,0.31
13188,Spain,Personal Care,8.88,2,Value,15,10.212,14.99999999999999,OK,410000,0.3
13189,France,Home Care,7.72,9,Premium,50,11.58,50.0,OK,430000,0.29
13190,France,Food & Refreshment,8.9,6,Standard,28,11.392,28.0,OK,430000,0.29
13191,France,Home Care,4.66,8,Premium,50,6.99,50.0,OK,430000,0.29
